society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
SCCS115,Manchu,xd646,manc1252,Manchu,Tungusic,MonthlyMeanPrecipitation,53252.18915,,,,
WNAI161,Acoma,xd1263,acom1246,Acoma,Keresan,MonthlyMeanPrecipitation,53279.4176,,,,
WNAI155,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,53373.70788,,,,
Ec1,Nivkh,xd617,gily1242,Nivkh,,MonthlyMeanPrecipitation,53529.81596,,,,
SCCS119,Nivkh,xd617,gily1242,Nivkh,,MonthlyMeanPrecipitation,53529.81596,,,,
B219,North Fork Mono,xd993,mono1275,Mono (USA),Uto-Aztecan,MonthlyMeanPrecipitation,53656.38694,,,,
WNAI74,Kings River Yokuts,xd1436,sout2955,Southern Valley Yokuts,Yokutsan,MonthlyMeanPrecipitation,53656.38694,,,,
Ag28,Nononke,xd264,jena1242,Jenaama Bozo,Mande,MonthlyMeanPrecipitation,53792.63863,,,,
Ag8,Coniagui,xd296,wame1240,Wamey,Atlantic-Congo,MonthlyMeanPrecipitation,53899.59288,,,,
Ce3,Ancient Romans,xd530,lati1261,Latin,Indo-European,MonthlyMeanPrecipitation,53948.41184,,,,
SCCS143,Omaha,xd1237,omah1248,Omaha,Siouan,MonthlyMeanPrecipitation,53964.64499,,,,
Nd22,Wadadokado,xd1155,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanPrecipitation,54119.15856,,,,
B132,Mirniny,xd976,ngad1258,Ngadjunmaya,Pama-Nyungan,MonthlyMeanPrecipitation,54423.72402,,,,
B23,Orogens,xd915,oroq1238,Oroqen,Tungusic,MonthlyMeanPrecipitation,54460.94797,,,,
Eb4,Dagur,xd612,daur1238,Dagur,Mongolic,MonthlyMeanPrecipitation,54576.20999,,,,
Na37,Rainy River Ojibwe,xd1053,rain1239,Rainy River Ojibwa,Algic,MonthlyMeanPrecipitation,54578.71428,,,,
B126,Nakako,xd971,pitj1243,Pitjantjatjara,Pama-Nyungan,MonthlyMeanPrecipitation,54636.08481,,,,
B365,Naskapi,xd1063,nask1242,Naskapi,Algic,MonthlyMeanPrecipitation,54763.03741,,,,
Aj23,Plains Suk,xd399,east2420,East Pokot,Nilotic,MonthlyMeanPrecipitation,54845.00616,,,,
Aj26,Hill Suk,xd402,west2492,West Pokot,Nilotic,MonthlyMeanPrecipitation,54845.00616,,,,
Sb2,Cágaba,xd1327,cogu1240,Cogui,Chibchan,MonthlyMeanPrecipitation,54956.90343,,,,
Na31,Eastern Cree,xd1047,sout2978,Southern East Cree,Algic,MonthlyMeanPrecipitation,55006.44242,,,,
B354,Koyukon,xd1010,koyu1237,Koyukon,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,55059.98626,,,,
Ch8,Magyar,xd572,hung1274,Hungarian,Uralic,MonthlyMeanPrecipitation,55112.55622,,,,
B168,Coast Miwok,xd983,coas1301,Coast Miwok,Miwok-Costanoan,MonthlyMeanPrecipitation,55167.95279,,,,
Nc20,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,MonthlyMeanPrecipitation,55167.95279,,,,
WNAI65,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,MonthlyMeanPrecipitation,55167.95279,,,,
Aj9,Kipsigis,xd414,kips1239,Kipsigis,Nilotic,MonthlyMeanPrecipitation,55454.71382,,,,
Sb5,Paraujano,xd1330,para1316,Paraujano,Arawakan,MonthlyMeanPrecipitation,55565.62951,,,,
B369,Norton Sound Inuit,xd1014,kusk1241,General Central Yup'ik,Eskimo-Aleut,MonthlyMeanPrecipitation,55579.83842,,,,
ch20,Kazan tatar,xd558,midd1325,Middle Tatar,Turkic,MonthlyMeanPrecipitation,55713.03489,,,,
Eb7,Chahar,xd615,peri1253,Peripheral Mongolian,Mongolic,MonthlyMeanPrecipitation,55745.6935,,,,
Nh10,Isleta,xd1260,sout2961,Southern Tiwa,Kiowa-Tanoan,MonthlyMeanPrecipitation,55809.80708,,,,
Nh12,Santa Ana,xd1262,sant1426,Santa Ana,Keresan,MonthlyMeanPrecipitation,55809.80708,,,,
Nh14,Laguna,xd1264,acom1246,Acoma,Keresan,MonthlyMeanPrecipitation,55809.80708,,,,
WNAI171,Isleta,xd1260,sout2961,Southern Tiwa,Kiowa-Tanoan,MonthlyMeanPrecipitation,55809.80708,,,,
SCCS49,Ancient Romans,xd530,lati1261,Latin,Indo-European,MonthlyMeanPrecipitation,55817.22675,,,,
Ee4,Tibetans,xd656,tibe1272,Tibetan,Sino-Tibetan,MonthlyMeanPrecipitation,55949.12614,,,,
ec16,Evenk,xd624,even1259,Evenki,Tungusic,MonthlyMeanPrecipitation,56002.76915,,,,
Nd61,Taviwatsiu,xd1198,utee1244,Ute,Uto-Aztecan,MonthlyMeanPrecipitation,56021.92742,,,,
Na38,Katikitegon,xd1054,uppe1274,Upper Michigan-Wisconsin Chippewa,Algic,MonthlyMeanPrecipitation,56309.02457,,,,
Nf3,Omaha,xd1237,omah1248,Omaha,Siouan,MonthlyMeanPrecipitation,56576.73156,,,,
ch19,Karelians,xd556,livv1243,Livvi,Uralic,MonthlyMeanPrecipitation,56680.9853,,,,
SCCS47,Turks,xd581,nucl1301,Turkish,Turkic,MonthlyMeanPrecipitation,56880.29399,,,,
B337,Nipigon,xd1051,cent2136,Central Ojibwa,Algic,MonthlyMeanPrecipitation,57090.9873,,,,
Nh15,Mescalero,xd1265,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,57098.57048,,,,
Sa9,Miskito,xd1325,misk1235,Mískito,Misumalpan,MonthlyMeanPrecipitation,57210.32214,,,,
WNAI71,North Fork Mono,xd993,mono1275,Mono (USA),Uto-Aztecan,MonthlyMeanPrecipitation,57308.59719,,,,
Ne21,Coahuilteco,xd1221,coah1252,Coahuilteco,,MonthlyMeanPrecipitation,57380.65724,,,,
B248,Crow,xd1223,crow1244,Crow,Siouan,MonthlyMeanPrecipitation,57427.04958,,,,
B372,Labrador Inuit,xd1039,labr1244,North Labrador Eskimo,Eskimo-Aleut,MonthlyMeanPrecipitation,57433.56128,,,,
SCCS137,Wadadokado,xd1155,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanPrecipitation,57502.65948,,,,
WNAI114,Wadadokado,xd1155,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanPrecipitation,57502.65948,,,,
Ni8,Opata,xd1293,opat1246,Teguima,Uto-Aztecan,MonthlyMeanPrecipitation,57558.121,,,,
Ch11,Russians,xd548,russ1263,Russian,Indo-European,MonthlyMeanPrecipitation,57571.64138,,,,
SCCS54,Russians,xd548,russ1263,Russian,Indo-European,MonthlyMeanPrecipitation,57571.64138,,,,
Na35,Nipigon,xd1051,cent2136,Central Ojibwa,Algic,MonthlyMeanPrecipitation,57656.4318,,,,
B120,Pitjandjara,xd967,pitj1243,Pitjantjatjara,Pama-Nyungan,MonthlyMeanPrecipitation,57926.22659,,,,
B240,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,57979.70267,,,,
B116,Karuwali,xd963,karr1236,Karruwali,Pama-Nyungan,MonthlyMeanPrecipitation,58074.67563,,,,
B66,Mikea,xd928,masi1268,Masikoro Malagasy,Austronesian,MonthlyMeanPrecipitation,58207.07624,,,,
Ec9,Nanai,xd637,nana1257,Nanai,Tungusic,MonthlyMeanPrecipitation,58223.79021,,,,
B25,Nivkh,xd617,gily1242,Nivkh,,MonthlyMeanPrecipitation,58284.8987,,,,
Ad33,Pokomo,xd102,poko1261,Pokomo,Atlantic-Congo,MonthlyMeanPrecipitation,58570.86418,,,,
Nf10,Iowa,xd1230,iowa1246,Iowa,Siouan,MonthlyMeanPrecipitation,58579.20477,,,,
Ed3,Manchu,xd646,manc1252,Manchu,Tungusic,MonthlyMeanPrecipitation,58708.59677,,,,
B241,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,MonthlyMeanPrecipitation,58760.54224,,,,
B154,Northern Foothills Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,MonthlyMeanPrecipitation,58781.3633,,,,
SCCS122,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,58884.31679,,,,
B296,Kuskowagmut,xd1000,kusk1241,General Central Yup'ik,Eskimo-Aleut,MonthlyMeanPrecipitation,58945.45216,,,,
Ne4,Crow,xd1223,crow1244,Crow,Siouan,MonthlyMeanPrecipitation,59029.69914,,,,
Na8,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,59558.13341,,,,
B243,Kiowa,xd1216,kiow1266,Kiowa,Kiowa-Tanoan,MonthlyMeanPrecipitation,59611.72391,,,,
Ch5,Bulgarians,xd569,bulg1262,Bulgarian,Indo-European,MonthlyMeanPrecipitation,59721.28351,,,,
B299,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,MonthlyMeanPrecipitation,59808.46223,,,,
Cb20,Zerma,xd470,zarm1239,Zarma-Kaado,Songhay,MonthlyMeanPrecipitation,59809.07872,,,,
B242,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,59927.17948,,,,
ch14,Chuvash,xd551,chuv1255,Chuvash,Turkic,MonthlyMeanPrecipitation,59965.61981,,,,
ch26,Udmurt,xd564,sout2681,South Udmurt,Uralic,MonthlyMeanPrecipitation,59965.61981,,,,
Ea2,Yusufzai,xd601,yusu1238,Yusufzai,Indo-European,MonthlyMeanPrecipitation,59988.09838,,,,
B193,Karankawa,xd1215,kara1289,Karankawa,,MonthlyMeanPrecipitation,60024.63178,,,,
Nd26,Wadatkuht,xd992,sout2967,South Northern Paiute,Uto-Aztecan,MonthlyMeanPrecipitation,60033.4452,,,,
B246,Arapaho,xd1228,arap1274,Arapaho,Algic,MonthlyMeanPrecipitation,60049.49347,,,,
Ai18,Kotoko,xd346,lagw1237,Lagwan,Afro-Asiatic,MonthlyMeanPrecipitation,60110.40352,,,,
WNAI116,Kuyuidokado,xd1160,sout2967,South Northern Paiute,Uto-Aztecan,MonthlyMeanPrecipitation,60177.26256,,,,
Ci5,Turks,xd581,nucl1301,Turkish,Turkic,MonthlyMeanPrecipitation,60188.09981,,,,
Nd24,Kidutokado,xd1157,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanPrecipitation,60190.96331,,,,
WNAI115,Kidutokado,xd1157,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanPrecipitation,60190.96331,,,,
WNAI162,Sia,xd1276,ziaa1251,Zia (United States),Keresan,MonthlyMeanPrecipitation,60322.70369,,,,
WNAI163,Santa Ana,xd1262,sant1426,Santa Ana,Keresan,MonthlyMeanPrecipitation,60322.70369,,,,
WNAI164,Kewa,xd1278,sant1425,Santo Domingo,Keresan,MonthlyMeanPrecipitation,60322.70369,,,,
ch13,Besermyan,xd550,nort2676,North Udmurt,Uralic,MonthlyMeanPrecipitation,60351.60667,,,,
B360,Waskaganish,xd1011,sout2978,Southern East Cree,Algic,MonthlyMeanPrecipitation,60362.86191,,,,
SCCS147,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,MonthlyMeanPrecipitation,60381.72512,,,,
Nc21,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,MonthlyMeanPrecipitation,60393.22589,,,,
B194,Coahuilteco,xd1221,coah1252,Coahuilteco,,MonthlyMeanPrecipitation,60519.76938,,,,
Nd47,Tukudika,xd1181,nort2955,Northern Shoshoni,Uto-Aztecan,MonthlyMeanPrecipitation,60585.65146,,,,
Id1,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,MonthlyMeanPrecipitation,60614.8122,,,,
Ag17,Biafada,xd252,biaf1240,Biafada,Atlantic-Congo,MonthlyMeanPrecipitation,60683.52915,,,,
B118,Ngatatjara,xd965,ngaa1240,Ngaanyatjarra,Pama-Nyungan,MonthlyMeanPrecipitation,60798.69403,,,,
SCCS162,Warao,xd1335,wara1303,Warao,,MonthlyMeanPrecipitation,60798.89339,,,,
Nh25,Sia,xd1276,ziaa1251,Zia (United States),Keresan,MonthlyMeanPrecipitation,60834.52222,,,,
Nh8,Jemez,xd1284,jeme1245,Towa,Kiowa-Tanoan,MonthlyMeanPrecipitation,60834.52222,,,,
WNAI172,Jemez,xd1284,jeme1245,Towa,Kiowa-Tanoan,MonthlyMeanPrecipitation,60834.52222,,,,
Cb19,Kanuri,xd468,cent2050,Central Kanuri,Saharan,MonthlyMeanPrecipitation,60910.65231,,,,
B357,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,60914.69555,,,,
Ca11,Arusi,xd417,bora1271,Borana-Arsi-Guji Oromo,Afro-Asiatic,MonthlyMeanPrecipitation,60915.92605,,,,
B328,Katikitegon,xd1054,uppe1274,Upper Michigan-Wisconsin Chippewa,Algic,MonthlyMeanPrecipitation,60917.40196,,,,
Nh24,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,60962.95225,,,,
Ca6,Afar,xd454,afar1241,Afar,Afro-Asiatic,MonthlyMeanPrecipitation,61004.81713,,,,
Ne13,Kainai,xd1212,bloo1239,Blood,Algic,MonthlyMeanPrecipitation,61041.18483,,,,
Ag18,Bijogo,xd253,bidy1244,Kangaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,MonthlyMeanPrecipitation,61169.48684,,,,
Cb8,Bororo Fulani,xd485,boro1274,Bororo of Kano and Zaria,Atlantic-Congo,MonthlyMeanPrecipitation,61213.27245,,,,
WNAI73,Northern Foothills Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,MonthlyMeanPrecipitation,61249.94558,,,,
B245,Cheyenne,xd1224,chey1247,Cheyenne,Algic,MonthlyMeanPrecipitation,61312.17188,,,,
Ne5,Cheyenne,xd1224,chey1247,Cheyenne,Algic,MonthlyMeanPrecipitation,61599.32491,,,,
SCCS91,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,MonthlyMeanPrecipitation,61707.63016,,,,
Ne9,Arapaho,xd1228,arap1274,Arapaho,Algic,MonthlyMeanPrecipitation,61738.9599,,,,
B231,Wadadokado,xd1155,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanPrecipitation,61770.60704,,,,
WNAI117,Eastern Mono,xd1164,mono1275,Mono (USA),Uto-Aztecan,MonthlyMeanPrecipitation,61808.92785,,,,
WNAI70,Southern Miwok,xd1421,sout2985,Southern Sierra Miwok,Miwok-Costanoan,MonthlyMeanPrecipitation,61942.82527,,,,
ch27,Veps,xd565,veps1250,Veps,Uralic,MonthlyMeanPrecipitation,61998.39683,,,,
Aj2,Maasi,xd395,masa1300,Masai,Nilotic,MonthlyMeanPrecipitation,62002.15607,,,,
Ne3,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,MonthlyMeanPrecipitation,62111.52229,,,,
Na6,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,MonthlyMeanPrecipitation,62213.6937,,,,
Sc1,Warao,xd1335,wara1303,Warao,,MonthlyMeanPrecipitation,62218.94119,,,,
Nh6,Taos,xd1282,taos1236,Taos,Kiowa-Tanoan,MonthlyMeanPrecipitation,62234.36026,,,,
B130,Ngiyambaa,xd784,wang1291,Ngiyambaa,Pama-Nyungan,MonthlyMeanPrecipitation,62328.90153,,,,
Id9,Ngiyambaa,xd784,wang1291,Ngiyambaa,Pama-Nyungan,MonthlyMeanPrecipitation,62328.90153,,,,
WNAI167,San Ildefonso,xd1261,sani1273,San Ildefonso,Kiowa-Tanoan,MonthlyMeanPrecipitation,62334.21734,,,,
WNAI168,Santa Clara,xd1277,sant1421,Santa Clara,Kiowa-Tanoan,MonthlyMeanPrecipitation,62334.21734,,,,
Nf11,Otoe,xd1231,otoo1241,Oto,Siouan,MonthlyMeanPrecipitation,62453.73322,,,,
Eh7,Antandroy,xd693,tand1256,Tandroy Malagasy,Austronesian,MonthlyMeanPrecipitation,62507.12508,,,,
ch12,Bashkir,xd549,bash1264,Bashkir,Turkic,MonthlyMeanPrecipitation,62513.91829,,,,
Sa12,Lenca,xd1312,lenc1242,Lenca-Honduras,Lencan,MonthlyMeanPrecipitation,62530.65365,,,,
B244,Kiowa Apache,xd1219,kiow1264,Kiowa Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,62599.08656,,,,
Ne17,Kiowa,xd1216,kiow1266,Kiowa,Kiowa-Tanoan,MonthlyMeanPrecipitation,62599.08656,,,,
Ne2,Kiowa Apache,xd1219,kiow1264,Kiowa Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,62599.08656,,,,
Ci8,Georgians,xd584,imer1248,Imeretian,Kartvelian,MonthlyMeanPrecipitation,62674.72265,,,,
Cg4,Sami,xd544,nort2671,North Saami,Uralic,MonthlyMeanPrecipitation,62700.7317,,,,
Cb24,Wodaabe Fulani,xd474,boro1274,Bororo of Kano and Zaria,Atlantic-Congo,MonthlyMeanPrecipitation,62734.29249,,,,
Cb10,Karekare,xd459,kare1348,Karekare,Afro-Asiatic,MonthlyMeanPrecipitation,62808.44579,,,,
ec20,Oroch,xd629,oroc1248,Oroch,Tungusic,MonthlyMeanPrecipitation,62833.4055,,,,
Ca14,Burji,xd420,burj1242,Burji,Afro-Asiatic,MonthlyMeanPrecipitation,63124.28949,,,,
Ag23,Kasonke,xd259,xaas1235,Xaasongaxango,Mande,MonthlyMeanPrecipitation,63207.42366,,,,
ch18,Ingrians,xd555,ingr1248,Ingrian,Uralic,MonthlyMeanPrecipitation,63221.46173,,,,
ch28,Votes,xd566,voti1245,Votic,Uralic,MonthlyMeanPrecipitation,63221.46173,,,,
WNAI156,Jicarilla,xd1266,jica1244,Jicarilla Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,63292.8428,,,,
Ne16,Karankawa,xd1215,kara1289,Karankawa,,MonthlyMeanPrecipitation,63436.64027,,,,
Na23,Labrador Inuit,xd1039,labr1244,North Labrador Eskimo,Eskimo-Aleut,MonthlyMeanPrecipitation,63452.67222,,,,
Nh11,San Ildefonso,xd1261,sani1273,San Ildefonso,Kiowa-Tanoan,MonthlyMeanPrecipitation,63833.91246,,,,
Nh26,Santa Clara,xd1277,sant1421,Santa Clara,Kiowa-Tanoan,MonthlyMeanPrecipitation,63833.91246,,,,
Nh7,Cochiti,xd1283,coch1273,Cochiti,Keresan,MonthlyMeanPrecipitation,63833.91246,,,,
Nh9,Picuris,xd1285,picu1248,Picuris Northern Tiwa,Kiowa-Tanoan,MonthlyMeanPrecipitation,63833.91246,,,,
WNAI165,Cochiti,xd1283,coch1273,Cochiti,Keresan,MonthlyMeanPrecipitation,63833.91246,,,,
WNAI169,Nambé Pueblo,xd1430,namb1296,Nambe,Kiowa-Tanoan,MonthlyMeanPrecipitation,63833.91246,,,,
Cb1,Maguzawa,xd458,kano1249,Kano,Afro-Asiatic,MonthlyMeanPrecipitation,63853.81797,,,,
Cb29,Ngizim,xd479,ngiz1242,Ngizim,Afro-Asiatic,MonthlyMeanPrecipitation,63853.81797,,,,
ch16,Estonians,xd553,esto1258,Estonian,Uralic,MonthlyMeanPrecipitation,63901.13011,,,,
B165,Kashaya Pomo,xd1418,kash1280,Kashaya,Pomoan,MonthlyMeanPrecipitation,63918.08859,,,,
B172,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,MonthlyMeanPrecipitation,63918.08859,,,,
Nc16,Huchnom,xd1114,yuki1243,Yuki,Yuki-Wappo,MonthlyMeanPrecipitation,63918.08859,,,,
Nc17,Northern Pomo,xd1115,nort2966,Northern Pomo,Pomoan,MonthlyMeanPrecipitation,63918.08859,,,,
Nc18,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,MonthlyMeanPrecipitation,63918.08859,,,,
Nc19,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,MonthlyMeanPrecipitation,63918.08859,,,,
SCCS135,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,MonthlyMeanPrecipitation,63918.08859,,,,
WNAI64,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,MonthlyMeanPrecipitation,63918.08859,,,,
WNAI66,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,MonthlyMeanPrecipitation,63918.08859,,,,
B124,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,MonthlyMeanPrecipitation,64131.10645,,,,
Eh8,Sakalava,xd694,saka1291,West Malagasy Sakalava,Austronesian,MonthlyMeanPrecipitation,64203.6911,,,,
WNAI166,Ohkay Owingeh,xd1429,sanj1276,San Juan (USA),Kiowa-Tanoan,MonthlyMeanPrecipitation,64253.39936,,,,
Na4,Kaska,xd1056,kask1239,Kaska,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,64286.19598,,,,
Nd19,Umatilla,xd1151,umat1237,Umatilla,Sahaptian,MonthlyMeanPrecipitation,64391.96119,,,,
WNAI108,Umatilla,xd1151,umat1237,Umatilla,Sahaptian,MonthlyMeanPrecipitation,64391.96119,,,,
B134,Bunurong,xd978,woiw1237,Woiwurrung,Pama-Nyungan,MonthlyMeanPrecipitation,64634.74943,,,,
SCCS55,Abkhaz,xd577,abkh1244,Abkhazian,Abkhaz-Adyge,MonthlyMeanPrecipitation,64914.04306,,,,
Nf9,Menominee,xd1243,meno1252,Menominee,Algic,MonthlyMeanPrecipitation,65040.16611,,,,
Nf15,Kickapoo,xd1235,kick1244,Kickapoo,Algic,MonthlyMeanPrecipitation,65073.05301,,,,
Ca10,Esa,xd416,nort3051,Northern Somali,Afro-Asiatic,MonthlyMeanPrecipitation,65141.33396,,,,
Nf2,Ho Chunk,xd1236,hoch1243,Ho-Chunk,Siouan,MonthlyMeanPrecipitation,65162.55505,,,,
SCCS52,Sami,xd544,nort2671,North Saami,Uralic,MonthlyMeanPrecipitation,65438.05278,,,,
B112,Ildawongga,xd959,wanm1242,Wanman,Pama-Nyungan,MonthlyMeanPrecipitation,65533.1676,,,,
ch24,Livs,xd562,livv1244,Liv,Uralic,MonthlyMeanPrecipitation,65590.86145,,,,
B113,Pintubi,xd960,pint1250,Pintupi-Luritja,Pama-Nyungan,MonthlyMeanPrecipitation,65900.49958,,,,
Nd60,Moache,xd1197,utee1244,Ute,Uto-Aztecan,MonthlyMeanPrecipitation,65949.18337,,,,
Nd12,Bitterroot Salish,xd1144,kali1309,Kalispel,Salishan,MonthlyMeanPrecipitation,66028.38767,,,,
Ca17,Tsamai,xd423,tsam1247,Tsamai,Afro-Asiatic,MonthlyMeanPrecipitation,66131.54844,,,,
Ca18,Arbore,xd424,arbo1245,Arbore,Afro-Asiatic,MonthlyMeanPrecipitation,66131.54844,,,,
Ch6,Byelorussians,xd570,bela1254,Belarusian,Indo-European,MonthlyMeanPrecipitation,66384.92761,,,,
B111,Mardudjara,xd958,mart1256,Martu Wangka,Pama-Nyungan,MonthlyMeanPrecipitation,66584.84488,,,,
B106,Kariyarra,xd780,kari1304,Kariyarra,Pama-Nyungan,MonthlyMeanPrecipitation,66800.73183,,,,
Ch1,Serbs,xd546,serb1264,Serbian,Indo-European,MonthlyMeanPrecipitation,66812.48469,,,,
Na39,Eastern Ojibwa,xd1055,east2542,Eastern Ojibwa,Algic,MonthlyMeanPrecipitation,66902.74524,,,,
WNAI130,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,MonthlyMeanPrecipitation,66910.18541,,,,
Ch9,Lithuanians,xd573,lith1251,Lithuanian,Indo-European,MonthlyMeanPrecipitation,67059.22756,,,,
ch23,Lithuanian Tatar,xd561,west2405,Western Tatar,Turkic,MonthlyMeanPrecipitation,67059.22756,,,,
B125,Yuwaalaraay,xd970,gami1243,Yuwaalaraay-Gamilaraay,Pama-Nyungan,MonthlyMeanPrecipitation,67177.47977,,,,
ch21,Latvians,xd559,latv1249,Latvian,Indo-European,MonthlyMeanPrecipitation,67196.26467,,,,
Ag2,Mossi (Yatenga),xd255,moss1236,Mossi,Atlantic-Congo,MonthlyMeanPrecipitation,67218.68009,,,,
WNAI170,Taos,xd1282,taos1236,Taos,Kiowa-Tanoan,MonthlyMeanPrecipitation,67245.51284,,,,
ec17,Negidal,xd625,negi1245,Negidal,Tungusic,MonthlyMeanPrecipitation,67277.51153,,,,
B117,Alyawara,xd964,alya1239,Alyawarr,Pama-Nyungan,MonthlyMeanPrecipitation,67346.63748,,,,
B327,Eastern Ojibwa,xd1055,east2542,Eastern Ojibwa,Algic,MonthlyMeanPrecipitation,67482.20327,,,,
B331,Rainy River Ojibwe,xd1053,rain1239,Rainy River Ojibwa,Algic,MonthlyMeanPrecipitation,67482.20327,,,,
Nd14,Coeur d’Alene,xd1146,coeu1236,Coeur d'Alene,Salishan,MonthlyMeanPrecipitation,67671.72084,,,,
WNAI103,Coeur d’Alene,xd1146,coeu1236,Coeur d'Alene,Salishan,MonthlyMeanPrecipitation,67671.72084,,,,
B170,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,MonthlyMeanPrecipitation,67828.10755,,,,
Ad1,Bajuni,xd76,baju1245,Bajuni,Atlantic-Congo,MonthlyMeanPrecipitation,68051.21192,,,,
Ad35,Meru,xd104,kiku1240,Kikuyu,Atlantic-Congo,MonthlyMeanPrecipitation,68198.09799,,,,
Ad40,Tiriki,xd110,idak1243,Idakho-Isukha-Tiriki,Atlantic-Congo,MonthlyMeanPrecipitation,68198.09799,,,,
Aj7,Nandi,xd412,nand1266,Nandi,Nilotic,MonthlyMeanPrecipitation,68198.09799,,,,
Nf5,Wichita,xd1239,wich1260,Wichita,Caddoan,MonthlyMeanPrecipitation,68369.40767,,,,
Ch3,Czechs,xd567,czec1258,Czech,Indo-European,MonthlyMeanPrecipitation,68449.75072,,,,
Cb9,Hausa Kanawa,xd486,kano1249,Kano,Afro-Asiatic,MonthlyMeanPrecipitation,68623.55334,,,,
Id10,Walbiri,xd773,warl1254,Warlpiri,Pama-Nyungan,MonthlyMeanPrecipitation,68758.59449,,,,
B234,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,MonthlyMeanPrecipitation,68831.36698,,,,
Ag29,Samo,xd265,sout2844,Southern Samo,Mande,MonthlyMeanPrecipitation,69213.82237,,,,
B316,Umatilla,xd1151,umat1237,Umatilla,Sahaptian,MonthlyMeanPrecipitation,69276.16509,,,,
Nc15,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,MonthlyMeanPrecipitation,69660.14953,,,,
WNAI60,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,MonthlyMeanPrecipitation,69660.14953,,,,
Ad3,Chagga,xd98,moch1256,Mochi,Atlantic-Congo,MonthlyMeanPrecipitation,69841.81211,,,,
ch22,Lithuanian Karaim,xd560,kara1464,Karaim,Turkic,MonthlyMeanPrecipitation,69880.03487,,,,
Ag30,Bobo,xd267,nort2819,Northern Bobo Madaré,Mande,MonthlyMeanPrecipitation,69892.61296,,,,
Ai42,Tullishi,xd373,tuli1249,Tulishi,Kadugli-Krongo,MonthlyMeanPrecipitation,69907.88513,,,,
Ai43,Nyimang,xd374,amas1236,Ama (Sudan),Nyimang,MonthlyMeanPrecipitation,69907.88513,,,,
Ag1,Bambara,xd244,bamb1269,Bambara,Mande,MonthlyMeanPrecipitation,70036.90329,,,,
